snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_NFL_W16_JAX_DAL_draftkings_20260905T142525Z,2026_NFL_W16_JAX_DAL,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-3.0,-102,-118,-162.0,136.0,51.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_NYG_DET_draftkings_20260905T142525Z,2026_NFL_W16_NYG_DET,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-4.5,-110,-110,-205.0,170.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_HOU_PHI_draftkings_20260905T150417Z,2026_NFL_W16_HOU_PHI,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,-2.5,-108,-112,-135.0,114.0,37.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_HOU_PHI_fanduel_20260905T150417Z,2026_NFL_W16_HOU_PHI,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:04:02Z,fanduel,-2.5,-105,-115,-132.0,112.0,38.5,-104,-118,,,,,,,True,,,odds_api,free
2026_NFL_W16_GB_CHI_draftkings_20260905T150417Z,2026_NFL_W16_GB_CHI,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,-1.5,-105,-115,-118.0,-102.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_GB_CHI_fanduel_20260905T150417Z,2026_NFL_W16_GB_CHI,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:04:02Z,fanduel,-1.5,-105,-115,-118.0,100.0,47.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W16_BUF_DEN_draftkings_20260905T150417Z,2026_NFL_W16_BUF_DEN,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,1.5,-105,-115,110.0,-130.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_BUF_DEN_fanduel_20260905T150417Z,2026_NFL_W16_BUF_DEN,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:04:02Z,fanduel,1.5,-105,-115,112.0,-132.0,46.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAR_SEA_draftkings_20260905T150417Z,2026_NFL_W16_LAR_SEA,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,-1.5,-115,-105,-130.0,110.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAR_SEA_fanduel_20260905T150417Z,2026_NFL_W16_LAR_SEA,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:04:02Z,fanduel,1.5,-115,-105,100.0,-118.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_ARI_NO_draftkings_20260905T150417Z,2026_NFL_W16_ARI_NO,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,-5.5,-110,-110,-250.0,205.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_ARI_NO_betus_20260905T150417Z,2026_NFL_W16_ARI_NO,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:03:34Z,betus,-5.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_TB_ATL_draftkings_20260905T150417Z,2026_NFL_W16_TB_ATL,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,1.5,-110,-110,105.0,-125.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CLE_BAL_draftkings_20260905T150417Z,2026_NFL_W16_CLE_BAL,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,-10.0,-110,-110,-425.0,330.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CLE_BAL_betus_20260905T150417Z,2026_NFL_W16_CLE_BAL,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:03:34Z,betus,-9.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CAR_PIT_draftkings_20260905T150417Z,2026_NFL_W16_CAR_PIT,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,-3.5,-110,-110,-192.0,160.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CAR_PIT_betus_20260905T150417Z,2026_NFL_W16_CAR_PIT,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:03:34Z,betus,-3.5,-110,-110,,,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CIN_IND_draftkings_20260905T150417Z,2026_NFL_W16_CIN_IND,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,1.5,-110,-110,102.0,-122.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CIN_IND_betus_20260905T150417Z,2026_NFL_W16_CIN_IND,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:03:34Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_TEN_LV_draftkings_20260905T150417Z,2026_NFL_W16_TEN_LV,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,-1.5,-110,-110,-125.0,105.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAC_MIA_draftkings_20260905T150417Z,2026_NFL_W16_LAC_MIA,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,7.0,-108,-112,285.0,-360.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_WAS_MIN_draftkings_20260905T150417Z,2026_NFL_W16_WAS_MIN,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,-2.5,-110,-110,-135.0,114.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_WAS_MIN_betus_20260905T150417Z,2026_NFL_W16_WAS_MIN,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:03:34Z,betus,-2.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_NE_NYJ_draftkings_20260905T150417Z,2026_NFL_W16_NE_NYJ,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,6.5,-110,-110,225.0,-278.0,40.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_SF_KC_draftkings_20260905T150417Z,2026_NFL_W16_SF_KC,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,-3.0,-102,-118,-162.0,136.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_SF_KC_betus_20260905T150417Z,2026_NFL_W16_SF_KC,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:03:34Z,betus,-2.5,-120,100,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_JAX_DAL_draftkings_20260905T150417Z,2026_NFL_W16_JAX_DAL,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,-3.0,-102,-118,-162.0,136.0,51.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_NYG_DET_draftkings_20260905T150417Z,2026_NFL_W16_NYG_DET,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,-4.5,-110,-110,-205.0,170.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_HOU_PHI_draftkings_20260906T131237Z,2026_NFL_W16_HOU_PHI,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,-2.5,-108,-112,-135.0,114.0,37.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_HOU_PHI_fanduel_20260906T131237Z,2026_NFL_W16_HOU_PHI,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:12:28Z,fanduel,-2.5,-105,-115,-132.0,112.0,38.5,-104,-118,,,,,,,True,,,odds_api,free
2026_NFL_W16_GB_CHI_draftkings_20260906T131237Z,2026_NFL_W16_GB_CHI,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,-1.5,-105,-115,-118.0,-102.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_GB_CHI_fanduel_20260906T131237Z,2026_NFL_W16_GB_CHI,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:12:28Z,fanduel,-1.5,-105,-115,-118.0,100.0,47.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W16_BUF_DEN_draftkings_20260906T131237Z,2026_NFL_W16_BUF_DEN,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,1.5,-105,-115,110.0,-130.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_BUF_DEN_fanduel_20260906T131237Z,2026_NFL_W16_BUF_DEN,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:12:28Z,fanduel,1.5,-105,-115,112.0,-132.0,46.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAR_SEA_draftkings_20260906T131237Z,2026_NFL_W16_LAR_SEA,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,-1.5,-115,-105,-130.0,110.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAR_SEA_fanduel_20260906T131237Z,2026_NFL_W16_LAR_SEA,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:12:28Z,fanduel,1.5,-115,-105,100.0,-118.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_ARI_NO_draftkings_20260906T131237Z,2026_NFL_W16_ARI_NO,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,-5.5,-110,-110,-250.0,205.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_ARI_NO_betus_20260906T131237Z,2026_NFL_W16_ARI_NO,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:11:33Z,betus,-5.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_TB_ATL_draftkings_20260906T131237Z,2026_NFL_W16_TB_ATL,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,1.5,-110,-110,105.0,-125.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CLE_BAL_draftkings_20260906T131237Z,2026_NFL_W16_CLE_BAL,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,-10.0,-110,-110,-425.0,330.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CLE_BAL_betus_20260906T131237Z,2026_NFL_W16_CLE_BAL,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:11:33Z,betus,-9.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CAR_PIT_draftkings_20260906T131237Z,2026_NFL_W16_CAR_PIT,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,-3.5,-110,-110,-192.0,160.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CAR_PIT_betus_20260906T131237Z,2026_NFL_W16_CAR_PIT,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:11:33Z,betus,-3.5,-110,-110,,,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CIN_IND_draftkings_20260906T131237Z,2026_NFL_W16_CIN_IND,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,1.5,-110,-110,102.0,-122.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CIN_IND_betus_20260906T131237Z,2026_NFL_W16_CIN_IND,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:11:33Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_TEN_LV_draftkings_20260906T131237Z,2026_NFL_W16_TEN_LV,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,-1.5,-110,-110,-125.0,105.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAC_MIA_draftkings_20260906T131237Z,2026_NFL_W16_LAC_MIA,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,7.0,-108,-112,285.0,-360.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_WAS_MIN_draftkings_20260906T131237Z,2026_NFL_W16_WAS_MIN,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,-2.5,-110,-110,-135.0,114.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_WAS_MIN_betus_20260906T131237Z,2026_NFL_W16_WAS_MIN,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:11:33Z,betus,-2.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_NE_NYJ_draftkings_20260906T131237Z,2026_NFL_W16_NE_NYJ,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,6.5,-110,-110,225.0,-278.0,40.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_SF_KC_draftkings_20260906T131237Z,2026_NFL_W16_SF_KC,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,-3.0,100,-120,-162.0,136.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_SF_KC_betus_20260906T131237Z,2026_NFL_W16_SF_KC,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:11:33Z,betus,-2.5,-120,100,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_JAX_DAL_draftkings_20260906T131237Z,2026_NFL_W16_JAX_DAL,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,-3.0,-102,-118,-162.0,136.0,51.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_NYG_DET_draftkings_20260906T131237Z,2026_NFL_W16_NYG_DET,2026-09-06T13:12:37.997844+00:00,2026-09-06T13:10:40Z,draftkings,-4.5,-110,-110,-205.0,170.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_HOU_PHI_draftkings_20260906T151245Z,2026_NFL_W16_HOU_PHI,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:10:34Z,draftkings,-2.5,-108,-112,-135.0,114.0,37.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_HOU_PHI_fanduel_20260906T151245Z,2026_NFL_W16_HOU_PHI,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:12:25Z,fanduel,-2.5,-105,-115,-132.0,112.0,38.5,-104,-118,,,,,,,True,,,odds_api,free
2026_NFL_W16_GB_CHI_draftkings_20260906T151245Z,2026_NFL_W16_GB_CHI,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:10:34Z,draftkings,-1.5,-105,-115,-118.0,-102.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_GB_CHI_fanduel_20260906T151245Z,2026_NFL_W16_GB_CHI,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:12:25Z,fanduel,-1.5,-105,-115,-118.0,100.0,47.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W16_BUF_DEN_draftkings_20260906T151245Z,2026_NFL_W16_BUF_DEN,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:10:34Z,draftkings,1.5,-105,-115,110.0,-130.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_BUF_DEN_fanduel_20260906T151245Z,2026_NFL_W16_BUF_DEN,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:12:25Z,fanduel,1.5,-105,-115,112.0,-132.0,46.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAR_SEA_draftkings_20260906T151245Z,2026_NFL_W16_LAR_SEA,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:10:34Z,draftkings,-1.5,-115,-105,-130.0,110.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAR_SEA_fanduel_20260906T151245Z,2026_NFL_W16_LAR_SEA,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:12:25Z,fanduel,1.5,-115,-105,100.0,-118.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_ARI_NO_draftkings_20260906T151245Z,2026_NFL_W16_ARI_NO,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:10:34Z,draftkings,-5.5,-110,-110,-250.0,205.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_ARI_NO_betus_20260906T151245Z,2026_NFL_W16_ARI_NO,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:11:39Z,betus,-5.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_TB_ATL_draftkings_20260906T151245Z,2026_NFL_W16_TB_ATL,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:10:34Z,draftkings,1.5,-110,-110,105.0,-125.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CLE_BAL_draftkings_20260906T151245Z,2026_NFL_W16_CLE_BAL,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:10:34Z,draftkings,-10.0,-110,-110,-425.0,330.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CLE_BAL_betus_20260906T151245Z,2026_NFL_W16_CLE_BAL,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:11:39Z,betus,-9.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CAR_PIT_draftkings_20260906T151245Z,2026_NFL_W16_CAR_PIT,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:10:34Z,draftkings,-3.5,-110,-110,-192.0,160.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CAR_PIT_betus_20260906T151245Z,2026_NFL_W16_CAR_PIT,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:11:39Z,betus,-3.5,-110,-110,,,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CIN_IND_draftkings_20260906T151245Z,2026_NFL_W16_CIN_IND,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:10:34Z,draftkings,1.5,-110,-110,102.0,-122.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_CIN_IND_betus_20260906T151245Z,2026_NFL_W16_CIN_IND,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:11:39Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_TEN_LV_draftkings_20260906T151245Z,2026_NFL_W16_TEN_LV,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:10:34Z,draftkings,-1.5,-110,-110,-125.0,105.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_LAC_MIA_draftkings_20260906T151245Z,2026_NFL_W16_LAC_MIA,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:10:34Z,draftkings,7.0,-108,-112,285.0,-360.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_WAS_MIN_draftkings_20260906T151245Z,2026_NFL_W16_WAS_MIN,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:10:34Z,draftkings,-2.5,-110,-110,-135.0,114.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_WAS_MIN_betus_20260906T151245Z,2026_NFL_W16_WAS_MIN,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:11:39Z,betus,-2.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_NE_NYJ_draftkings_20260906T151245Z,2026_NFL_W16_NE_NYJ,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:10:34Z,draftkings,6.5,-110,-110,225.0,-278.0,40.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_SF_KC_draftkings_20260906T151245Z,2026_NFL_W16_SF_KC,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:10:34Z,draftkings,-3.0,100,-120,-162.0,136.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W16_SF_KC_betus_20260906T151245Z,2026_NFL_W16_SF_KC,2026-09-06T15:12:45.089623+00:00,2026-09-06T15:11:39Z,betus,-2.5,-120,100,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
