split_id,game_id,week,retrieved_at,book,period,spread_ticket_pct_home,spread_money_pct_home,total_ticket_pct_home,total_money_pct_home,moneyline_ticket_pct_home,moneyline_money_pct_home,line_spread_home,line_total,line_ml_home,line_ml_away,source
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T03:20:10.671544+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T03:20:10.671544+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T04:00:57.780980+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T04:00:57.780980+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T04:20:05.125038+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T04:20:05.125038+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T05:18:53.537794+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T05:18:53.537794+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T06:24:26.303767+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T06:24:26.303767+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T07:18:03.682135+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T07:18:03.682135+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T08:20:22.409611+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T08:20:22.409611+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T09:19:36.308275+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T09:19:36.308275+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T10:18:58.790475+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T10:18:58.790475+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T11:18:03.738955+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T11:18:03.738955+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T12:00:55.758127+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T12:00:55.758127+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T12:24:16.308462+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T12:24:16.308462+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T13:00:54.895328+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T13:00:54.895328+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T13:03:12.990270+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T13:03:12.990270+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T13:15:57.949642+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T13:15:57.949642+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T13:18:32.816415+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T13:18:32.816415+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T13:21:38.313722+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T13:21:38.313722+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T13:30:55.428692+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T13:30:55.428692+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T13:33:36.659071+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T13:33:36.659071+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T13:45:56.029997+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T13:45:56.029997+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T13:47:23.543666+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T13:47:23.543666+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T14:00:55.211125+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T14:00:55.211125+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T14:03:27.530331+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T14:03:27.530331+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T14:16:01.390622+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T14:16:01.390622+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T14:19:15.395886+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T14:19:15.395886+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T14:22:23.829198+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T14:22:23.829198+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T14:30:56.165255+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T14:30:56.165255+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T14:36:07.259945+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T14:36:07.259945+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T14:45:55.347044+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T14:45:55.347044+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T14:48:03.502291+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T14:48:03.502291+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T15:00:58.271619+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T15:00:58.271619+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T15:03:16.837976+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T15:03:16.837976+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T15:16:05.889435+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T15:16:05.889435+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T15:18:34.361865+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T15:18:34.361865+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T15:22:19.298575+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T15:22:19.298575+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T15:30:58.786200+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T15:30:58.786200+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T15:33:59.849162+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T15:33:59.849162+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T15:45:56.513098+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T15:45:56.513098+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T15:47:28.053887+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T15:47:28.053887+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T16:00:56.932474+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T16:00:56.932474+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T16:03:39.788201+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T16:03:39.788201+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T16:16:00.436168+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T16:16:00.436168+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T16:19:54.104188+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T16:19:54.104188+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T16:22:45.862069+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T16:22:45.862069+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T16:30:58.850472+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T16:30:58.850472+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T16:34:46.504992+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T16:34:46.504992+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T16:46:00.732199+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T16:46:00.732199+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T16:47:32.240924+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T16:47:32.240924+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T17:00:52.568381+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T17:00:52.568381+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T17:03:46.020362+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T17:03:46.020362+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T17:15:59.087890+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T17:15:59.087890+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T17:17:53.583565+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T17:17:53.583565+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T17:21:09.639105+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T17:21:09.639105+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T17:30:58.979287+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T17:30:58.979287+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T17:33:10.616655+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T17:33:10.616655+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T17:46:03.855530+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T17:46:03.855530+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T17:47:18.326757+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T17:47:18.326757+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T18:01:08.331147+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T18:01:08.331147+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T18:03:49.155008+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T18:03:49.155008+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T18:15:57.696578+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T18:15:57.696578+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T18:21:11.924010+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T18:21:11.924010+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T18:24:29.908682+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T18:24:29.908682+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T18:30:56.242924+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T18:30:56.242924+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T18:36:00.150833+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T18:36:00.150833+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T18:45:56.558713+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T18:45:56.558713+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T18:48:12.313715+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T18:48:12.313715+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T19:00:59.252861+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T19:00:59.252861+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T19:03:44.378825+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T19:03:44.378825+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T19:16:50.179582+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T19:16:50.179582+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T19:19:45.043655+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T19:19:45.043655+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T19:30:53.331426+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T19:30:53.331426+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T19:33:13.965849+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T19:33:13.965849+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T19:45:57.514550+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T19:45:57.514550+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T19:47:18.670625+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T19:47:18.670625+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T20:01:02.254300+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T20:01:02.254300+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T20:05:08.292565+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T20:05:08.292565+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T20:15:58.302167+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T20:15:58.302167+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T20:19:10.617190+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T20:19:10.617190+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T20:23:39.780968+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T20:23:39.780968+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T20:30:56.688424+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T20:30:56.688424+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T20:38:26.499595+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T20:38:26.499595+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T20:45:56.264389+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T20:45:56.264389+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T20:51:52.946718+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T20:51:52.946718+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T21:00:56.598327+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T21:00:56.598327+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
2026_NFL_W03_ATL_GB_FULL_draftkings_2026-09-12T21:03:40.595092+00:00,2026_NFL_W03_ATL_GB,3,2026-09-12T21:03:40.595092+00:00,draftkings,FULL,0.06,0.18,0.0,0.0,0.97,0.58,-7.5,46.5,-375.0,295.0,vsin_dk
