split_id,game_id,week,retrieved_at,book,period,spread_ticket_pct_home,spread_money_pct_home,total_ticket_pct_home,total_money_pct_home,moneyline_ticket_pct_home,moneyline_money_pct_home,line_spread_home,line_total,line_ml_home,line_ml_away,source
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T14:08:32.153012+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T14:08:32.153012+00:00,draftkings,FULL,0.15,0.13,0.4,0.16,0.06,0.38,10.0,55.5,vsin_dk,,
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T14:08:32.153012+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T14:08:32.153012+00:00,draftkings,FULL,0.79,0.99,0.6,0.1,0.92,1.0,-1.5,58.5,vsin_dk,,
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T14:08:32.153012+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T14:08:32.153012+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.57,0.98,1.5,49.5,vsin_dk,,
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T14:08:32.153012+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T14:08:32.153012+00:00,draftkings,FULL,0.57,0.64,1.0,1.0,0.47,0.85,2.5,58.5,vsin_dk,,
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T14:49:03.093688+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T14:49:03.093688+00:00,draftkings,FULL,0.15,0.13,0.4,0.16,0.06,0.38,10.0,55.5,vsin_dk,,
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T14:49:03.093688+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T14:49:03.093688+00:00,draftkings,FULL,0.8,0.99,0.67,0.43,0.92,1.0,-1.5,58.5,vsin_dk,,
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T14:49:03.093688+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T14:49:03.093688+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.5,0.71,1.5,49.5,vsin_dk,,
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T14:49:03.093688+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T14:49:03.093688+00:00,draftkings,FULL,0.57,0.64,1.0,1.0,0.47,0.85,2.5,58.5,vsin_dk,,
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T15:47:11.192458+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T15:47:11.192458+00:00,draftkings,FULL,0.15,0.13,0.4,0.16,0.06,0.55,10.0,55.5,vsin_dk,,
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T15:47:11.192458+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T15:47:11.192458+00:00,draftkings,FULL,0.8,0.99,0.67,0.43,0.92,1.0,-1.5,58.5,vsin_dk,,
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T15:47:11.192458+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T15:47:11.192458+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.07,0.01,2.5,49.5,vsin_dk,,
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T15:47:11.192458+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T15:47:11.192458+00:00,draftkings,FULL,0.57,0.64,1.0,1.0,0.47,0.85,2.5,58.5,vsin_dk,,
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T16:19:19.116837+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T16:19:19.116837+00:00,draftkings,FULL,0.15,0.13,0.4,0.16,0.06,0.55,10.0,55.5,vsin_dk,,
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T16:19:19.116837+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T16:19:19.116837+00:00,draftkings,FULL,0.8,0.99,0.67,0.43,0.92,1.0,-1.5,58.5,vsin_dk,,
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T16:19:19.116837+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T16:19:19.116837+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.07,0.01,2.5,49.5,vsin_dk,,
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T16:19:19.116837+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T16:19:19.116837+00:00,draftkings,FULL,0.57,0.64,1.0,1.0,0.47,0.85,2.5,58.5,vsin_dk,,
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T16:46:33.744199+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T16:46:33.744199+00:00,draftkings,FULL,0.15,0.13,,0.16,0.06,0.55,10.0,55.5,vsin_dk,,
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T16:46:33.744199+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T16:46:33.744199+00:00,draftkings,FULL,0.8,0.99,0.67,0.43,0.92,1.0,-1.5,58.5,vsin_dk,,
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T16:46:33.744199+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T16:46:33.744199+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.07,0.01,2.5,49.5,vsin_dk,,
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T16:46:33.744199+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T16:46:33.744199+00:00,draftkings,FULL,0.53,0.64,1.0,1.0,0.47,0.85,2.5,58.5,vsin_dk,,
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T17:45:44.486145+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T17:45:44.486145+00:00,draftkings,FULL,0.14,0.13,0.38,0.16,0.06,0.55,10.0,55.5,vsin_dk,,
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T17:45:44.486145+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T17:45:44.486145+00:00,draftkings,FULL,0.81,0.99,0.57,0.12,0.92,1.0,-1.5,58.5,vsin_dk,,
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T17:45:44.486145+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T17:45:44.486145+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.06,0.01,2.5,49.5,vsin_dk,,
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T17:45:44.486145+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T17:45:44.486145+00:00,draftkings,FULL,0.53,0.64,1.0,1.0,0.47,0.85,2.5,58.5,vsin_dk,,
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T18:44:21.487561+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T18:44:21.487561+00:00,draftkings,FULL,0.16,0.15,0.38,0.16,0.06,0.55,10.0,55.5,vsin_dk,,
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T18:44:21.487561+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T18:44:21.487561+00:00,draftkings,FULL,0.82,0.99,0.57,0.12,0.92,1.0,-1.5,58.5,vsin_dk,,
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T18:44:21.487561+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T18:44:21.487561+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.06,0.01,2.5,49.5,vsin_dk,,
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T18:44:21.487561+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T18:44:21.487561+00:00,draftkings,FULL,0.53,0.64,1.0,1.0,0.47,0.85,2.5,58.5,vsin_dk,,
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T18:49:34.196990+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T18:49:34.196990+00:00,draftkings,FULL,0.16,0.15,0.38,0.16,0.06,0.55,10.0,55.5,vsin_dk,,
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T18:49:34.196990+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T18:49:34.196990+00:00,draftkings,FULL,0.82,0.99,0.57,0.12,0.92,1.0,-1.5,58.5,vsin_dk,,
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T18:49:34.196990+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T18:49:34.196990+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.06,0.01,2.5,49.5,vsin_dk,,
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T18:49:34.196990+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T18:49:34.196990+00:00,draftkings,FULL,0.53,0.64,1.0,1.0,0.47,0.85,2.5,58.5,vsin_dk,,
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T19:44:29.879167+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T19:44:29.879167+00:00,draftkings,FULL,0.17,0.15,0.39,0.17,0.06,0.47,10.0,55.5,vsin_dk,295.0,-375.0
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T19:44:29.879167+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T19:44:29.879167+00:00,draftkings,FULL,0.83,0.99,0.57,0.12,0.92,1.0,-1.5,58.5,vsin_dk,-112.0,-108.0
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T19:44:29.879167+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T19:44:29.879167+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.06,0.01,2.5,49.5,vsin_dk,110.0,-130.0
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T19:44:29.879167+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T19:44:29.879167+00:00,draftkings,FULL,0.53,0.64,1.0,1.0,0.44,0.84,3.0,58.5,vsin_dk,124.0,-148.0
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T20:25:29.719087+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T20:25:29.719087+00:00,draftkings,FULL,0.17,0.15,0.39,0.17,0.06,0.47,10.0,55.5,295.0,-375.0,vsin_dk
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T20:25:29.719087+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T20:25:29.719087+00:00,draftkings,FULL,0.83,0.99,0.57,0.12,0.92,1.0,-1.5,58.5,-112.0,-108.0,vsin_dk
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T20:25:29.719087+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T20:25:29.719087+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.06,0.01,2.5,49.5,120.0,-142.0,vsin_dk
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T20:25:29.719087+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T20:25:29.719087+00:00,draftkings,FULL,0.53,0.64,1.0,1.0,0.44,0.84,3.0,58.5,130.0,-155.0,vsin_dk
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T20:46:03.116292+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T20:46:03.116292+00:00,draftkings,FULL,0.17,0.15,0.39,0.17,0.06,0.47,10.0,55.5,295.0,-375.0,vsin_dk
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T20:46:03.116292+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T20:46:03.116292+00:00,draftkings,FULL,0.83,0.99,0.57,0.12,0.92,1.0,-1.5,58.5,-112.0,-108.0,vsin_dk
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T20:46:03.116292+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T20:46:03.116292+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.06,0.01,2.5,49.5,120.0,-142.0,vsin_dk
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T20:46:03.116292+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T20:46:03.116292+00:00,draftkings,FULL,0.53,0.64,1.0,1.0,0.44,0.84,3.0,58.5,130.0,-155.0,vsin_dk
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T21:43:33.185291+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T21:43:33.185291+00:00,draftkings,FULL,0.17,0.15,0.39,0.17,0.06,0.47,10.0,55.5,295.0,-375.0,vsin_dk
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T21:43:33.185291+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T21:43:33.185291+00:00,draftkings,FULL,0.83,0.99,0.57,0.12,0.92,1.0,-1.5,58.5,-112.0,-108.0,vsin_dk
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T21:43:33.185291+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T21:43:33.185291+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.06,0.01,2.5,49.5,120.0,-142.0,vsin_dk
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T21:43:33.185291+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T21:43:33.185291+00:00,draftkings,FULL,0.5,0.64,1.0,1.0,0.47,0.85,3.0,58.5,130.0,-155.0,vsin_dk
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T21:45:21.667919+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T21:45:21.667919+00:00,draftkings,FULL,0.17,0.15,0.39,0.17,0.06,0.47,10.0,55.5,295.0,-375.0,vsin_dk
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T21:45:21.667919+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T21:45:21.667919+00:00,draftkings,FULL,0.83,0.99,0.57,0.12,0.92,1.0,-1.5,58.5,-112.0,-108.0,vsin_dk
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T21:45:21.667919+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T21:45:21.667919+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.06,0.01,2.5,49.5,120.0,-142.0,vsin_dk
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T21:45:21.667919+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T21:45:21.667919+00:00,draftkings,FULL,0.5,0.64,1.0,1.0,0.47,0.85,3.0,58.5,130.0,-155.0,vsin_dk
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T22:44:52.945319+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T22:44:52.945319+00:00,draftkings,FULL,0.18,0.25,,0.17,0.06,,10.0,55.5,295.0,-375.0,vsin_dk
2026_CFB_W03_FSU_ALA_FULL_draftkings_2026-09-10T22:44:52.945319+00:00,2026_CFB_W03_FSU_ALA,3,2026-09-10T22:44:52.945319+00:00,draftkings,FULL,0.8,0.1,1.0,1.0,1.0,1.0,-17.5,50.5,-950.0,625.0,vsin_dk
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T22:44:52.945319+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T22:44:52.945319+00:00,draftkings,FULL,0.83,0.99,0.57,0.12,0.92,1.0,-1.5,58.5,-112.0,-108.0,vsin_dk
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T22:44:52.945319+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T22:44:52.945319+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.08,0.01,2.5,49.5,120.0,-142.0,vsin_dk
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T22:44:52.945319+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T22:44:52.945319+00:00,draftkings,FULL,0.5,0.64,1.0,1.0,0.45,0.85,2.5,58.5,110.0,-130.0,vsin_dk
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-10T23:43:51.452202+00:00,2026_CFB_W03_UAB_UL,3,2026-09-10T23:43:51.452202+00:00,draftkings,FULL,0.18,0.25,0.4,0.37,0.05,0.45,10.0,55.5,285.0,-360.0,vsin_dk
2026_CFB_W03_FSU_ALA_FULL_draftkings_2026-09-10T23:43:51.452202+00:00,2026_CFB_W03_FSU_ALA,3,2026-09-10T23:43:51.452202+00:00,draftkings,FULL,0.8,0.1,1.0,1.0,1.0,1.0,-17.5,50.5,-950.0,625.0,vsin_dk
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-10T23:43:51.452202+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-10T23:43:51.452202+00:00,draftkings,FULL,0.83,0.99,0.57,0.12,0.92,1.0,-1.5,58.5,-112.0,-108.0,vsin_dk
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-10T23:43:51.452202+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-10T23:43:51.452202+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.08,0.01,2.5,49.5,120.0,-142.0,vsin_dk
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-10T23:43:51.452202+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-10T23:43:51.452202+00:00,draftkings,FULL,0.5,0.64,1.0,1.0,0.45,0.85,2.5,58.5,110.0,-130.0,vsin_dk
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-11T00:26:52.733272+00:00,2026_CFB_W03_UAB_UL,3,2026-09-11T00:26:52.733272+00:00,draftkings,FULL,0.18,0.25,0.43,0.92,0.05,0.45,10.0,54.5,285.0,-360.0,vsin_dk
2026_CFB_W03_FSU_ALA_FULL_draftkings_2026-09-11T00:26:52.733272+00:00,2026_CFB_W03_FSU_ALA,3,2026-09-11T00:26:52.733272+00:00,draftkings,FULL,0.8,0.1,1.0,1.0,1.0,1.0,-17.5,50.5,-950.0,625.0,vsin_dk
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-11T00:26:52.733272+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-11T00:26:52.733272+00:00,draftkings,FULL,0.83,0.99,0.57,0.12,0.92,1.0,-1.5,58.5,-112.0,-108.0,vsin_dk
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-11T00:26:52.733272+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-11T00:26:52.733272+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.08,0.01,2.5,49.5,120.0,-142.0,vsin_dk
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-11T00:26:52.733272+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-11T00:26:52.733272+00:00,draftkings,FULL,0.5,0.64,1.0,1.0,0.45,0.85,2.5,58.5,110.0,-130.0,vsin_dk
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-11T04:20:23.040934+00:00,2026_CFB_W03_UAB_UL,3,2026-09-11T04:20:23.040934+00:00,draftkings,FULL,0.2,0.26,0.43,0.92,0.05,0.45,10.0,54.5,285.0,-360.0,vsin_dk
2026_CFB_W03_FSU_ALA_FULL_draftkings_2026-09-11T04:20:23.040934+00:00,2026_CFB_W03_FSU_ALA,3,2026-09-11T04:20:23.040934+00:00,draftkings,FULL,0.8,0.1,1.0,1.0,1.0,1.0,-17.5,50.5,-950.0,625.0,vsin_dk
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-11T04:20:23.040934+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-11T04:20:23.040934+00:00,draftkings,FULL,0.83,0.99,0.57,0.12,0.92,1.0,-1.5,58.5,-112.0,-108.0,vsin_dk
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-11T04:20:23.040934+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-11T04:20:23.040934+00:00,draftkings,FULL,0.71,0.75,0.0,0.0,0.09,0.01,2.5,49.5,120.0,-142.0,vsin_dk
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-11T04:20:23.040934+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-11T04:20:23.040934+00:00,draftkings,FULL,0.47,0.63,1.0,1.0,0.45,0.85,2.5,58.5,110.0,-130.0,vsin_dk
2026_CFB_W03_UAB_UL_FULL_draftkings_2026-09-11T08:20:39.420063+00:00,2026_CFB_W03_UAB_UL,3,2026-09-11T08:20:39.420063+00:00,draftkings,FULL,0.2,0.26,0.41,0.83,0.05,0.44,10.0,54.5,285.0,-360.0,vsin_dk
2026_CFB_W03_FSU_ALA_FULL_draftkings_2026-09-11T08:20:39.420063+00:00,2026_CFB_W03_FSU_ALA,3,2026-09-11T08:20:39.420063+00:00,draftkings,FULL,0.67,0.1,1.0,1.0,1.0,1.0,-17.5,50.5,-950.0,625.0,vsin_dk
2026_CFB_W03_SMU_LOU_FULL_draftkings_2026-09-11T08:20:39.420063+00:00,2026_CFB_W03_SMU_LOU,3,2026-09-11T08:20:39.420063+00:00,draftkings,FULL,0.83,0.99,0.57,0.12,0.92,1.0,-1.5,58.5,-112.0,-108.0,vsin_dk
2026_CFB_W03_FLA_AUB_FULL_draftkings_2026-09-11T08:20:39.420063+00:00,2026_CFB_W03_FLA_AUB,3,2026-09-11T08:20:39.420063+00:00,draftkings,FULL,0.63,0.74,0.0,0.0,0.09,0.01,2.5,49.5,120.0,-142.0,vsin_dk
2026_CFB_W03_LSU_MISS_FULL_draftkings_2026-09-11T08:20:39.420063+00:00,2026_CFB_W03_LSU_MISS,3,2026-09-11T08:20:39.420063+00:00,draftkings,FULL,0.42,0.61,1.0,1.0,0.42,0.83,2.5,58.5,114.0,-135.0,vsin_dk
